age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
44,1,2,3,0,0,0,0,5,1,152,1,999,0,1,-0.1,93.2,-42,4.153,5195.8,0
36,8,0,7,0,1,0,1,2,1,322,2,999,0,1,1.1,93.994,-36.4,4.856,5191,0
39,8,2,3,0,1,0,0,2,2,119,1,999,0,1,-1.8,92.893,-46.2,1.259,5099.1,0
35,8,0,3,2,0,0,1,8,1,194,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
44,3,1,6,0,1,1,0,8,4,134,1,999,1,0,-1.7,94.055,-39.8,0.742,4991.6,0
54,6,0,2,2,0,1,1,2,0,500,3,999,0,1,1.1,93.994,-36.4,4.858,5191,0
35,5,0,3,0,1,1,0,9,0,228,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
43,1,0,3,0,0,0,0,3,0,121,5,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
40,9,0,3,0,1,0,0,9,2,131,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
46,9,0,4,0,1,0,1,2,0,89,5,999,0,1,-1.8,92.893,-46.2,1.354,5099.1,0
48,9,0,0,0,0,0,0,3,4,96,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
51,5,0,2,0,0,0,1,2,2,25,5,999,0,1,1.1,93.994,-36.4,4.864,5191,0
34,1,0,6,2,0,0,1,2,4,484,5,999,0,1,1.1,93.994,-36.4,4.86,5191,0
30,6,2,1,2,1,0,1,8,1,256,1,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
41,1,0,3,0,2,2,0,2,1,369,1,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,0
33,9,1,0,0,0,1,1,4,2,119,1,999,0,1,-1.8,93.075,-47.1,1.479,5099.1,0
21,5,2,0,0,1,0,0,9,3,102,1,999,0,1,1.4,93.918,-42.7,4.957,5228.1,0
56,1,0,3,0,1,0,0,9,4,126,1,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
46,6,0,2,2,1,0,0,5,4,150,3,999,0,1,-0.1,93.2,-42,4.076,5195.8,0
38,9,0,0,2,0,0,1,2,1,392,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
33,6,2,1,0,2,2,0,9,0,84,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
35,5,0,0,0,0,0,0,5,1,95,1,999,0,1,-0.1,93.2,-42,4.153,5195.8,0
38,9,1,4,0,0,0,1,8,1,269,2,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
30,3,0,3,0,1,0,0,8,2,138,2,999,0,1,-2.9,92.963,-40.8,1.268,5076.2,0
57,1,1,6,0,1,0,0,5,2,56,1,999,0,1,-0.1,93.2,-42,4.021,5195.8,0
36,6,0,2,0,1,0,0,2,3,284,3,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,0
34,5,0,3,0,0,0,0,3,2,147,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
50,5,0,0,0,0,0,0,2,3,208,2,3,5,2,-1.8,93.876,-40,0.682,5008.7,0
46,7,2,7,0,1,0,0,9,2,587,5,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
44,10,0,4,2,0,1,1,8,1,75,4,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
45,8,2,3,0,0,0,0,2,2,311,3,999,0,1,-1.8,92.893,-46.2,1.313,5099.1,0
37,5,2,3,0,0,0,1,3,4,118,3,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
58,5,0,3,0,1,0,1,3,4,60,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
44,10,0,3,0,0,0,0,5,4,191,1,999,0,1,-0.1,93.2,-42,4.076,5195.8,0
48,8,0,3,0,1,0,0,3,1,174,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
52,5,2,0,0,0,0,0,2,0,127,2,999,0,1,-1.8,92.893,-46.2,1.354,5099.1,0
59,10,0,3,2,0,0,1,8,2,19,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
31,3,0,3,0,1,0,0,4,0,291,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
28,8,2,6,0,1,0,0,4,4,477,2,999,1,0,-1.8,93.075,-47.1,1.483,5099.1,0
51,6,0,4,0,1,0,1,2,1,155,2,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,0
36,5,0,0,0,1,0,0,9,4,74,2,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
50,5,0,2,0,0,0,0,3,4,23,14,999,0,1,1.4,93.444,-36.1,4.962,5228.1,0
34,5,2,3,0,0,0,1,5,2,34,1,999,0,1,-0.1,93.2,-42,4.021,5195.8,0
53,10,0,7,0,1,0,0,5,3,21,10,999,0,1,-0.1,93.2,-42,4.12,5195.8,0
28,8,0,2,0,0,0,1,2,1,472,2,999,1,0,-1.8,92.893,-46.2,1.291,5099.1,0
48,6,1,6,0,1,0,1,2,1,205,2,999,0,1,1.1,93.994,-36.4,4.856,5191,0
43,6,0,1,2,0,0,1,2,4,263,2,999,0,1,1.1,93.994,-36.4,4.855,5191,0
34,8,2,3,0,1,0,1,2,3,92,3,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,0
37,8,2,2,0,0,1,1,2,2,298,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
33,6,0,2,0,1,0,1,5,0,309,3,999,1,0,-0.1,93.2,-42,4.191,5195.8,0
34,9,0,2,0,1,1,1,2,3,369,2,999,0,1,1.1,93.994,-36.4,4.858,5191,0
52,10,2,3,2,1,0,0,5,0,472,2,999,0,1,-0.1,93.2,-42,4.191,5195.8,0
43,4,0,1,2,0,0,1,8,2,744,3,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
42,5,0,3,2,1,0,1,8,1,215,3,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
45,6,0,7,2,0,0,0,3,1,371,3,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
44,5,0,3,0,1,0,1,2,4,413,2,999,0,1,1.1,93.994,-36.4,4.86,5191,0
41,5,2,3,0,1,0,0,9,4,435,5,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
32,6,2,2,0,1,0,0,2,2,11,8,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,0
33,9,0,3,2,1,0,0,3,4,198,3,999,0,1,1.4,93.444,-36.1,4.962,5228.1,0
25,5,2,3,0,1,0,0,9,4,271,5,999,0,1,1.4,93.918,-42.7,4.958,5228.1,0
49,6,1,0,0,1,0,0,2,3,204,2,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,0
34,8,1,3,0,1,0,0,5,2,526,1,999,0,1,-0.1,93.2,-42,4.021,5195.8,0
47,10,0,6,0,2,2,0,2,0,44,2,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,0
40,9,0,0,0,0,0,1,2,4,153,1,999,0,1,1.1,93.994,-36.4,4.86,5191,0
24,5,2,0,0,0,1,0,9,1,210,5,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
49,8,2,3,0,0,0,1,2,0,8,1,999,0,1,-1.8,93.876,-40,0.701,5008.7,0
62,2,0,1,0,1,0,0,5,4,443,1,999,0,1,-3.4,92.649,-30.1,0.714,5017.5,0
55,6,0,1,0,0,0,1,2,2,435,2,999,0,1,1.1,93.994,-36.4,4.864,5191,0
48,6,2,2,0,1,0,0,5,3,43,1,999,0,1,-0.1,93.2,-42,4.12,5195.8,0
57,6,0,0,0,1,0,0,4,1,97,2,999,0,1,-1.8,93.075,-47.1,1.453,5099.1,0
36,5,2,6,0,1,0,0,2,0,74,3,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
46,6,0,4,0,1,0,1,2,1,147,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
27,7,2,3,0,1,0,0,9,4,747,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,0
29,5,2,3,0,0,0,0,2,3,132,2,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,0
76,0,0,3,0,1,0,0,1,3,258,1,999,0,1,-3,92.713,-33,0.721,5023.5,0
31,3,0,3,0,1,0,0,3,2,73,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
31,5,2,0,0,0,0,0,2,2,80,4,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,0
40,5,0,0,0,0,0,0,5,0,53,1,999,0,1,-0.1,93.2,-42,4.191,5195.8,0
30,8,2,3,0,0,1,0,3,2,1197,6,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
35,4,2,4,2,1,0,0,5,1,76,1,999,0,1,-0.1,93.2,-42,4.153,5195.8,0
28,6,0,2,2,0,0,1,8,2,325,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
52,8,0,3,0,1,0,1,7,3,6,1,999,1,0,-1.1,94.601,-49.5,0.985,4963.6,0
29,6,2,1,2,1,0,0,2,2,206,1,999,0,1,-1.8,92.893,-46.2,1.313,5099.1,0
32,5,1,3,0,1,0,0,3,1,66,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
52,2,0,1,0,0,0,0,9,3,728,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
35,8,1,6,2,0,0,0,5,1,143,1,999,0,1,-0.1,93.2,-42,4.153,5195.8,0
27,7,2,3,0,2,2,0,9,4,312,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,0
54,8,0,3,0,0,0,0,5,1,432,2,999,0,1,-0.1,93.2,-42,4.153,5195.8,0
24,3,2,3,0,0,0,0,3,4,64,3,999,0,1,-2.9,92.201,-31.4,0.829,5076.2,0
34,8,0,0,0,1,1,0,5,4,116,1,999,0,1,-0.1,93.2,-42,4.076,5195.8,0
42,5,0,6,2,1,1,0,3,4,157,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
48,8,1,6,0,1,0,0,3,3,78,3,999,0,1,1.4,93.444,-36.1,4.967,5228.1,0
41,6,2,2,0,0,0,0,2,3,128,1,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,0
53,5,2,4,2,0,1,0,4,2,351,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
29,5,0,3,0,1,0,0,9,3,31,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
31,1,2,3,0,1,1,0,2,0,68,1,999,0,1,-1.8,92.893,-46.2,1.299,5099.1,0
53,1,1,3,0,0,0,1,8,2,23,3,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
35,5,0,3,0,0,0,1,2,3,41,3,999,0,1,1.1,93.994,-36.4,4.856,5191,0
73,0,0,1,0,1,0,1,7,3,185,1,999,0,1,-3.4,92.431,-26.9,0.724,5017.5,0
45,5,0,2,0,1,0,1,2,1,29,1,999,0,1,1.1,93.994,-36.4,4.856,5191,0
32,9,0,0,0,0,0,1,8,3,90,2,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
33,3,0,6,0,1,0,1,8,0,141,4,999,0,1,1.4,94.465,-41.8,4.947,5228.1,0
30,1,0,3,0,0,0,0,2,3,283,1,999,0,1,-1.8,92.893,-46.2,1.27,5099.1,0
50,6,0,2,2,1,0,1,8,2,343,2,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
28,6,0,7,2,0,0,1,8,3,445,3,999,0,1,1.4,94.465,-41.8,4.962,5228.1,0
56,6,1,2,0,1,0,1,2,3,286,9,999,0,1,1.1,93.994,-36.4,4.859,5191,0
37,8,2,3,0,1,0,0,8,1,96,1,999,0,1,-2.9,92.963,-40.8,1.262,5076.2,0
42,6,0,0,0,0,1,0,4,0,178,5,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0
51,8,0,6,0,1,0,0,2,2,153,1,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
53,6,0,2,0,1,0,0,3,1,334,2,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
39,5,0,3,0,0,0,1,8,0,178,1,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
24,9,2,2,0,1,1,1,2,2,816,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
38,6,0,7,0,1,1,0,9,3,225,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
47,6,1,2,2,1,0,1,2,4,65,7,999,0,1,1.1,93.994,-36.4,4.86,5191,0
34,5,0,0,0,0,0,0,8,0,135,1,999,0,1,-2.9,92.963,-40.8,1.26,5076.2,0
57,5,0,3,0,1,1,1,2,0,616,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
31,7,2,3,2,0,0,1,2,0,332,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
53,8,1,7,0,1,0,0,2,0,35,6,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,0
28,8,0,3,0,1,0,0,9,3,321,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
38,10,1,2,0,1,0,0,5,3,71,5,999,0,1,-0.1,93.2,-42,4.12,5195.8,0
52,10,0,3,2,0,0,1,2,0,151,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
43,9,0,0,0,0,1,1,2,1,262,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
58,0,0,6,2,0,0,1,5,2,28,1,999,0,1,-0.1,93.2,-42,4.021,5195.8,0
38,9,0,2,0,2,2,1,8,2,48,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
33,6,0,1,0,0,0,0,2,1,93,5,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,0
24,8,2,3,0,1,0,0,4,2,326,3,999,0,1,-1.8,93.075,-47.1,1.479,5099.1,0
31,5,1,0,0,0,1,1,2,2,100,4,999,0,1,1.1,93.994,-36.4,4.857,5191,0
39,5,0,0,0,1,0,0,4,0,149,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
36,5,0,3,2,0,0,0,9,1,97,1,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
58,8,0,1,2,0,1,0,9,2,103,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
36,9,0,0,0,0,0,0,9,2,468,4,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
34,5,2,3,0,0,0,0,2,2,134,2,999,0,1,-1.8,92.893,-46.2,1.313,5099.1,0
39,1,0,3,0,0,0,0,5,0,102,1,999,0,1,-0.1,93.2,-42,4.191,5195.8,0
49,6,0,2,0,0,0,1,9,4,75,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
39,9,0,0,2,0,0,1,2,1,218,4,999,0,1,1.1,93.994,-36.4,4.857,5191,0
33,6,0,1,0,0,0,0,4,2,95,3,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
56,8,0,3,2,1,0,1,2,1,240,3,999,0,1,1.1,93.994,-36.4,4.857,5191,0
35,8,0,3,0,0,0,0,5,4,1145,4,999,0,1,-0.1,93.2,-42,4.076,5195.8,0
51,6,0,1,0,0,0,0,2,4,159,1,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,0
41,9,2,0,2,1,0,0,5,4,125,3,999,0,1,-0.1,93.2,-42,4.076,5195.8,0
53,5,0,2,0,0,0,1,2,0,40,5,999,0,1,-1.8,92.893,-46.2,1.354,5099.1,0
60,5,2,3,0,1,1,0,2,4,107,1,999,1,0,-1.8,92.893,-46.2,1.327,5099.1,0
38,6,0,6,0,1,0,1,2,1,321,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
32,1,0,6,2,0,0,0,9,0,565,4,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
45,6,0,1,2,1,0,1,2,1,334,2,999,0,1,1.1,93.994,-36.4,4.856,5191,0
36,6,2,2,2,0,0,1,8,0,411,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
47,6,0,4,2,0,0,1,2,3,207,3,999,0,1,1.1,93.994,-36.4,4.858,5191,0
25,5,0,0,0,0,1,0,9,0,64,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
37,8,2,6,0,1,0,1,2,0,98,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
37,5,0,0,0,0,0,0,2,2,123,5,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,0
26,9,2,0,2,1,1,1,9,2,11,3,999,0,1,1.4,93.918,-42.7,4.957,5228.1,0
46,1,2,3,0,0,1,0,5,4,378,8,999,0,1,-0.1,93.2,-42,4.076,5195.8,0
56,6,0,1,0,1,0,0,9,4,132,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
48,1,0,2,0,2,2,0,5,1,373,1,999,0,1,-0.1,93.2,-42,4.153,5195.8,0
32,6,0,2,0,1,0,1,2,0,181,1,999,0,1,1.1,93.994,-36.4,4.858,5191,0
28,6,0,1,2,0,1,0,9,3,98,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
54,5,0,3,0,0,1,0,9,2,84,5,999,2,0,-1.7,94.215,-40.3,0.861,4991.6,0
59,9,1,0,0,0,0,1,2,3,231,1,999,0,1,1.1,93.994,-36.4,4.856,5191,0
58,8,1,2,0,0,0,0,2,0,128,1,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
33,8,0,3,0,1,0,0,0,3,110,1,999,1,0,-1.1,94.199,-37.5,0.876,4963.6,0
33,9,0,1,0,0,0,1,2,2,58,1,999,0,1,1.1,93.994,-36.4,4.864,5191,0
34,6,0,4,2,0,1,1,2,1,294,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
47,9,0,0,2,0,0,0,3,2,362,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
37,9,0,0,0,1,0,0,9,1,331,2,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
44,5,1,3,0,0,0,0,3,2,85,6,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
42,6,0,1,0,1,0,0,2,1,442,2,999,0,1,-1.8,92.893,-46.2,1.344,5099.1,0
35,5,0,3,0,1,0,1,8,3,100,5,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
33,5,0,3,0,1,0,0,2,2,180,1,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,0
60,6,0,1,2,1,0,0,4,0,89,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
45,10,0,1,2,1,0,0,4,4,618,1,999,0,1,-1.8,93.075,-47.1,1.41,5099.1,0
39,4,0,6,0,1,0,1,8,2,136,6,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
40,6,2,1,0,1,0,1,8,4,160,2,999,0,1,1.4,94.465,-41.8,4.958,5228.1,0
28,6,0,4,2,0,0,0,2,0,364,2,999,0,1,-1.8,92.893,-46.2,1.354,5099.1,0
25,8,2,6,0,1,0,0,9,0,519,2,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
51,10,0,4,2,1,0,0,9,2,92,15,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
52,4,0,3,0,0,0,0,5,2,115,1,999,1,0,-0.1,93.2,-42,4.021,5195.8,0
29,6,2,6,0,1,0,0,2,3,87,3,999,0,1,-1.8,92.893,-46.2,1.334,5099.1,0
51,5,1,3,0,1,0,0,2,1,41,1,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,0
32,8,2,0,0,1,0,1,2,1,237,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
56,5,0,0,0,1,1,1,2,0,197,3,999,0,1,1.1,93.994,-36.4,4.857,5191,0
32,10,0,0,2,1,0,1,8,4,107,1,999,0,1,1.4,94.465,-41.8,4.866,5228.1,0
31,5,2,3,0,1,1,0,3,4,337,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
43,8,2,3,0,0,0,1,2,3,336,1,999,0,1,1.1,93.994,-36.4,4.856,5191,0
42,5,2,6,0,1,0,0,4,1,251,1,999,0,1,-1.8,93.075,-47.1,1.423,5099.1,0
24,6,0,2,0,2,2,1,2,2,8,6,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,0
24,7,2,0,2,1,1,1,2,2,103,7,999,0,1,1.1,93.994,-36.4,4.859,5191,0
28,5,2,3,0,0,0,0,4,2,69,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
52,0,0,0,0,1,0,0,4,0,525,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
38,5,0,3,0,1,0,1,2,1,137,2,999,0,1,1.1,93.994,-36.4,4.856,5191,0
56,6,0,1,2,1,0,1,8,0,52,3,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
46,9,0,0,0,0,1,1,8,4,153,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
50,9,0,2,0,1,1,1,2,1,369,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
40,6,1,2,0,0,0,0,5,2,154,1,999,0,1,-0.1,93.2,-42,4.021,5195.8,0
44,5,0,0,0,1,0,0,2,3,150,3,999,2,0,-1.8,92.893,-46.2,1.281,5099.1,0
46,6,0,6,2,0,0,1,8,4,187,1,999,0,1,1.4,94.465,-41.8,4.958,5228.1,0
41,1,0,3,0,1,0,0,2,2,13,2,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,0
32,9,2,4,0,1,0,1,8,2,307,3,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
51,6,1,7,2,2,2,1,8,3,339,2,999,0,1,1.4,94.465,-41.8,4.962,5228.1,0
36,8,0,0,0,0,0,0,3,0,452,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
31,8,2,0,0,0,1,1,2,1,177,10,999,0,1,1.1,93.994,-36.4,4.856,5191,0
33,6,0,2,2,1,0,0,5,4,340,1,999,0,1,-0.1,93.2,-42,4.076,5195.8,0
43,8,2,6,0,0,0,1,2,3,58,1,999,0,1,1.1,93.994,-36.4,4.857,5191,0
35,5,2,1,2,0,0,1,2,0,95,3,999,0,1,1.1,93.994,-36.4,4.857,5191,0
51,5,1,0,0,1,0,0,5,1,283,1,3,7,2,-1.1,94.767,-50.8,1.049,4963.6,0
61,0,0,2,0,1,0,1,3,2,176,2,999,0,1,-2.9,92.201,-31.4,0.869,5076.2,0
31,10,1,0,0,1,0,1,2,1,383,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
53,1,1,3,0,1,0,0,8,0,348,6,999,2,0,-1.7,94.055,-39.8,0.754,4991.6,0
37,9,0,0,0,0,0,1,8,4,201,1,999,0,1,1.4,94.465,-41.8,4.866,5228.1,0
33,6,0,2,0,0,0,1,8,2,432,1,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
35,2,0,0,0,0,0,1,2,3,122,2,999,0,1,1.1,93.994,-36.4,4.858,5191,0
40,8,0,6,2,0,0,0,5,3,291,2,999,0,1,-0.1,93.2,-42,4.12,5195.8,0
33,9,0,6,0,1,0,0,3,4,51,5,999,0,1,1.4,93.444,-36.1,4.962,5228.1,0
46,5,0,7,2,1,0,1,2,4,352,2,999,0,1,1.1,93.994,-36.4,4.86,5191,0
35,1,0,3,0,0,0,0,2,4,370,1,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,0
34,8,1,7,0,1,0,0,9,4,420,6,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
37,9,2,0,0,0,0,1,2,3,139,1,999,0,1,1.1,93.994,-36.4,4.858,5191,0
47,6,0,1,0,0,0,0,3,4,82,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
44,8,1,3,2,0,0,0,9,0,73,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
43,6,0,0,0,0,0,0,9,2,297,2,999,0,1,1.4,93.918,-42.7,4.957,5228.1,0
35,5,2,0,0,1,0,1,2,0,355,2,999,0,1,1.1,93.994,-36.4,4.857,5191,0
50,5,1,0,0,1,0,0,9,2,95,4,999,0,1,1.4,93.918,-42.7,4.957,5228.1,0
51,9,0,0,0,0,1,1,8,0,267,1,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
47,6,0,2,2,1,1,0,3,4,84,4,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
39,5,0,4,2,0,0,0,9,3,312,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
47,8,0,6,2,0,1,0,9,1,106,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
64,4,1,2,0,1,0,0,7,3,604,2,999,0,1,-1.1,94.601,-49.5,0.959,4963.6,0
59,9,0,0,0,1,0,0,9,4,362,1,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
40,6,0,4,2,0,0,0,2,2,171,1,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
35,5,0,3,0,0,0,1,2,2,60,1,999,0,1,1.1,93.994,-36.4,4.864,5191,0
31,6,0,4,2,1,0,1,2,3,251,2,999,0,1,1.1,93.994,-36.4,4.859,5191,0
36,9,0,0,2,0,0,1,8,1,49,2,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
33,5,2,3,0,1,1,0,3,3,110,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
39,9,1,0,0,0,1,0,9,4,187,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
33,5,2,3,2,2,2,0,3,1,313,3,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
40,6,0,4,2,0,0,1,2,4,405,1,999,0,1,1.1,93.994,-36.4,4.855,5191,0
26,6,2,4,0,0,0,1,8,3,83,2,999,0,1,1.4,94.465,-41.8,4.864,5228.1,0
40,6,0,0,0,1,0,1,2,3,294,1,999,0,1,1.1,93.994,-36.4,4.856,5191,0
30,8,0,0,0,1,0,0,3,3,143,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
41,8,0,2,0,1,0,0,5,4,348,3,999,0,1,-0.1,93.2,-42,4.076,5195.8,0
53,8,0,6,2,1,0,1,2,2,153,1,999,0,1,1.1,93.994,-36.4,4.864,5191,0
33,5,2,3,0,1,0,0,3,4,72,3,999,0,1,-2.9,92.201,-31.4,0.873,5076.2,0
33,5,0,3,0,0,0,0,3,1,100,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
48,5,0,3,0,0,0,0,1,0,85,2,999,0,1,-3,92.713,-33,0.717,5023.5,0
40,2,0,1,2,0,0,0,9,2,504,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
36,5,0,6,0,0,0,0,3,2,172,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
33,8,2,0,0,0,0,1,2,1,114,5,999,0,1,-1.8,92.893,-46.2,1.291,5099.1,0
37,9,2,0,0,1,0,1,2,1,227,9,999,0,1,1.1,93.994,-36.4,4.856,5191,0
34,5,2,3,0,1,0,0,3,3,165,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
55,6,2,2,2,1,0,0,9,1,80,3,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
37,5,2,3,0,1,1,0,2,2,171,1,999,0,1,-1.8,92.893,-46.2,1.313,5099.1,0
46,1,0,3,0,0,0,0,2,0,143,1,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,0
29,5,2,3,0,1,0,0,3,0,728,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
45,9,2,7,0,0,0,0,4,2,301,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
43,10,0,3,0,0,0,1,2,1,535,1,999,0,1,1.1,93.994,-36.4,4.856,5191,0
37,8,0,0,2,0,1,0,2,4,102,6,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,0
32,1,2,3,0,1,0,0,6,0,78,2,999,1,0,-1.8,92.843,-50,1.703,5099.1,0
32,10,2,0,2,1,1,0,5,2,64,6,999,0,1,-0.1,93.2,-42,4.021,5195.8,0
28,9,2,2,0,1,1,0,8,0,252,5,999,0,1,-2.9,92.963,-40.8,1.281,5076.2,0
